well_id,site_id,month,boe_rate,operating_cost,temperature,pressure
W0017,S005,2026-04-01,843.3427888888889,17541.037,274.99354262736057,7276.879907539683
W0017,S005,2026-05-01,832.1975430107526,17447.136774193546,286.45686214352503,7235.668763037103
W0017,S005,2026-06-01,823.1867222222222,17226.859333333334,277.7087777173913,7131.954249530633
W0017,S005,2026-07-01,819.0456666666666,17122.085161290324,273.8048770051244,7206.303116377662
W0017,S005,2026-08-01,820.065044871795,17291.150769230768,287.81640564507956,7258.512852687621
W0019,S005,2025-08-01,1204.9116,30103.288,272.38108007246376,7205.123451449275
W0019,S005,2025-09-01,1208.0938222222221,25170.064333333336,279.12629734299514,7460.7637397562585
W0019,S005,2025-10-01,1179.7633709677418,24558.850967741935,290.63181147732587,7193.4144042777
W0019,S005,2025-11-01,1172.9406166666668,24460.258333333335,283.71762167874397,7090.037176504173
W0019,S005,2025-12-01,1166.4025967741934,24301.20451612903,281.98178816035534,7273.023666316036
W0019,S005,2026-01-01,1149.161241935484,23963.437096774196,290.9360480774485,7391.61045025288
W0019,S005,2026-02-01,1124.0776875,23497.20482142857,277.76477057453417,8237.954141336699
W0019,S005,2026-03-01,1131.4990483870968,23612.618870967744,273.05653571656256,7089.002731650304
W0019,S005,2026-04-01,1096.597111111111,22923.849666666665,281.8587961407554,7358.761665458937
W0019,S005,2026-05-01,1092.9056612903225,22825.86258064516,282.44113390124954,7832.354050408538
W0019,S005,2026-06-01,1085.0744972222224,22706.98,286.5849110507246,7330.968928367918
W0019,S005,2026-07-01,1068.5647930107527,22341.57080645161,291.7809050374006,7064.443229926367
W0019,S005,2026-08-01,1060.7778141025642,22365.36673076923,289.14962095875137,7246.892103748606
W0020,S005,2025-08-01,1197.8040999999998,29921.203999999998,339.59697717391305,8192.548268115943
W0020,S005,2025-09-01,1150.2303527777776,23964.23116666667,298.9162542572464,7020.093088342665
W0020,S005,2025-10-01,1124.7655483870967,23492.762258064515,289.1592627528794,7055.882523577287
W0020,S005,2025-11-01,1113.45705,23220.247333333336,285.51559082125607,7107.029887469806
W0020,S005,2025-12-01,1121.5997849462365,23226.88064516129,292.96355869087085,7864.180668778423
W0020,S005,2026-01-01,1096.8262150537635,22916.171612903225,294.65451069424967,8111.532347014322
W0020,S005,2026-02-01,1080.1485327380954,22732.893392857142,277.5779800107049,7505.011585462546
W0020,S005,2026-03-01,1058.6416155913978,22090.529677419356,273.1239400048876,7442.171550331505
W0020,S005,2026-04-01,1062.622713888889,22241.642833333335,286.68064337670177,6820.264755006588
W0020,S005,2026-05-01,1037.677938172043,21656.64,286.24213958306774,7176.595465834715
W0020,S005,2026-06-01,1036.7583472222223,21694.566666666666,274.32123721532093,7586.176944565217
W0020,S005,2026-07-01,1023.0429784946236,21386.868387096776,292.37140975498323,6991.92770445514
W0020,S005,2026-08-01,1027.3502083333333,21661.1,274.0635299894852,7265.662510999418
W0037,S005,2025-08-01,1192.0599,29774.116,284.8278594202899,6738.844431159419
W0037,S005,2025-09-01,1211.6815722222223,25245.76033333333,291.0660553963549,7553.656993717062
W0037,S005,2025-10-01,1184.6293548387098,24660.43387096774,292.19338280951166,8032.389967917251
W0037,S005,2025-11-01,1157.794038888889,24145.3515,299.624093406895,7425.134968747255
W0037,S005,2025-12-01,1146.000010752688,23876.037096774195,288.2166670226104,7105.825440042076
W0037,S005,2026-01-01,1135.8484919354837,23686.335483870967,290.4143781184921,6969.620525274661
W0037,S005,2026-02-01,1125.9044970238097,23506.601607142857,293.08929477813854,7428.1771314317475
W0037,S005,2026-03-01,1112.9375107526882,23254.71677419355,285.71356947277826,7318.038483817842
W0037,S005,2026-04-01,1111.7352944444444,23208.827666666664,297.815181900527,7423.549900472112
W0037,S005,2026-05-01,1087.979301075269,22797.245806451614,296.46875717731314,7738.239976831782
W0037,S005,2026-06-01,1072.6765916666668,22447.485999999997,297.2967939009662,7397.73736025472
W0037,S005,2026-07-01,1064.0039193548387,22243.002258064513,299.48116504632577,7353.054327781673
W0037,S005,2026-08-01,1059.0917948717947,22333.260769230772,278.6301706034002,7583.542127682553
