well_id,site_id,month,boe_rate,operating_cost,temperature,pressure
W0021,S008,2026-01-01,499.21455913978497,15599.809677419355,212.1602946523439,6474.434531156081
W0021,S008,2026-02-01,496.7453482142857,15589.232678571429,208.52122033514493,6460.759936538326
W0021,S008,2026-03-01,486.20713709677415,15216.038870967743,226.7695106650304,6486.08155235826
W0021,S008,2026-04-01,473.3832916666667,14845.285833333333,209.98878890535792,6737.108775579161
W0021,S008,2026-05-01,466.2008682795699,14605.644193548385,223.11707442107917,7515.950554871117
W0021,S008,2026-06-01,464.2294527777778,14572.402,214.64882131132754,6604.646623300944
W0021,S008,2026-07-01,455.5709838709678,14293.905806451614,210.42000520102852,6562.4412135768625
W0021,S008,2026-08-01,446.71053525641025,14146.879230769231,214.7473586576467,6962.4845527801
W0023,S008,2025-08-01,617.6688666666666,22980.602000000003,233.6651022727273,6132.152696310935
W0023,S008,2025-09-01,609.2661027777777,19009.045,214.63373044301713,6191.053131134717
W0023,S008,2025-10-01,593.6357150537634,18520.141935483873,206.79711301744655,6425.216105607517
W0023,S008,2025-11-01,589.6640777777777,18422.702833333333,200.90170781181376,6362.361924459266
W0023,S008,2025-12-01,578.6682204301075,18065.121451612904,212.80306946746566,6510.805949057546
W0023,S008,2026-01-01,565.5131720430107,17671.43677419355,209.96677163895012,6508.540375706574
W0023,S008,2026-02-01,549.5924940476191,17261.34,206.86323294698312,6735.346719249953
W0023,S008,2026-03-01,544.6344059139784,17043.856451612904,211.7068782099446,6395.140457570977
W0023,S008,2026-04-01,531.6396555555556,16672.120333333332,205.0847669246816,6456.257489866052
W0023,S008,2026-05-01,526.3307016129032,16489.404677419356,222.5936518365634,6789.166223367592
W0023,S008,2026-06-01,514.3429166666667,16172.193666666666,207.94463482378129,6333.182298034694
W0023,S008,2026-07-01,517.1269784946237,16167.533225806452,208.20790293361384,6556.761852246164
W0023,S008,2026-08-01,502.64108974358976,15918.848461538462,200.68984138415934,6462.941175363586
W0027,S008,2025-08-01,485.4556666666666,18057.654000000002,200.3373670289855,6048.904606884058
W0027,S008,2025-09-01,491.64076388888884,15348.114666666666,203.9875101064998,6345.171163801055
W0027,S008,2025-10-01,483.37193817204303,15078.753225806451,197.9682734338476,6384.760419094522
W0027,S008,2025-11-01,475.89598888888884,14867.768,207.07376878019323,6162.117906815044
W0027,S008,2025-12-01,469.82051075268816,14666.691774193549,199.5163224664244,6754.131686525139
W0027,S008,2026-01-01,457.99335483870965,14311.849032258066,205.4890402853925,6727.319077782432
W0027,S008,2026-02-01,450.33950595238093,14145.998571428572,213.15413074651795,6264.100601449275
W0027,S008,2026-03-01,442.97675806451616,13862.198387096774,200.61079397233203,6312.143165439457
W0027,S008,2026-04-01,434.40200555555555,13624.209499999999,200.01702265041723,6295.736879556434
W0027,S008,2026-05-01,424.90752419354834,13309.928548387097,212.79852603436186,6350.808610674593
W0027,S008,2026-06-01,423.65081944444444,13297.9385,200.80190401295565,6654.955451570048
W0027,S008,2026-07-01,415.8804301075269,13048.913387096774,213.16292366866418,6095.568197754822
W0027,S008,2026-08-01,405.73085576923074,12819.349423076925,210.90848128863888,6333.165741220736
