well_id,site_id,month,boe_rate,operating_cost,temperature,pressure
W0018,S007,2025-12-01,370.0540376344086,17435.10193548387,187.19574097124826,6270.105421517064
W0018,S007,2026-01-01,351.7784139784946,16596.77322580645,187.78248796697693,6118.166651382337
W0018,S007,2026-02-01,345.2116130952381,16391.756071428572,196.84496020962732,6417.805999552983
W0018,S007,2026-03-01,333.1344516129032,15799.769354838709,201.97244244336775,6673.056727096652
W0018,S007,2026-04-01,327.55865555555556,15542.598666666667,189.1773769080557,6451.875719938515
W0018,S007,2026-05-01,317.1832983870968,15052.420483870967,187.75706428199547,6292.153517337648
W0018,S007,2026-06-01,310.86670277777773,14847.771333333334,196.54180441095738,6226.798018459047
W0018,S007,2026-07-01,306.136311827957,14555.832741935485,192.99401929116348,6794.183301335206
W0018,S007,2026-08-01,295.3147467948718,14208.168076923077,209.72207577341138,6645.669516888456
W0033,S007,2025-08-01,369.8052666666666,20949.212,233.8021652173913,7188.65189278656
W0033,S007,2025-09-01,363.60043333333334,17079.218333333334,241.6271628732982,6588.859842270531
W0033,S007,2025-10-01,347.64717204301076,16332.226935483872,247.0656677769986,6477.605025287184
W0033,S007,2025-11-01,338.37503333333336,15946.319833333333,237.25994427740133,6723.012672511998
W0033,S007,2025-12-01,328.2774274193548,15469.061612903224,242.8758811068256,6922.9988689140455
W0033,S007,2026-01-01,313.6699220430108,14798.829838709677,233.69283886639892,6690.72825655574
W0033,S007,2026-02-01,309.6175238095238,14702.029642857144,237.0178153585545,6798.644919301712
W0033,S007,2026-03-01,299.2185698924731,14155.508548387097,232.14169518466574,6778.48517766639
W0033,S007,2026-04-01,291.5515805555555,13834.667166666668,244.17700796826966,6662.856849198507
W0033,S007,2026-05-01,280.6142580645161,13274.69806451613,248.28516906036927,6799.251812731098
W0033,S007,2026-06-01,275.86587222222227,13028.148,241.62992868357486,6844.634097200264
W0033,S007,2026-07-01,273.4442607526882,12972.433064516128,244.34482629149136,6760.5424323999105
W0033,S007,2026-08-01,265.77423717948716,12787.03,240.58250038005474,6427.316011439647
W0040,S007,2025-08-01,409.05383333333333,23169.212,218.4404260869565,7984.642941304349
W0040,S007,2025-09-01,398.64491388888894,18724.157166666664,244.5620269021739,6873.697285998573
W0040,S007,2025-10-01,389.45222043010756,18407.61741935484,229.57245102320542,6475.370909085596
W0040,S007,2025-11-01,373.1040138888889,17581.0335,220.93940553124412,6673.020006151186
W0040,S007,2025-12-01,366.2004758064516,17253.13951612903,219.29768042628245,6588.941066184283
W0040,S007,2026-01-01,353.2542043010752,16665.905483870967,217.3716083928344,6723.546357516257
W0040,S007,2026-02-01,345.01144642857145,16383.506785714286,226.47989532413754,6288.348067287785
W0040,S007,2026-03-01,336.5212204301075,15920.166774193547,225.13485984848484,6930.729544896723
W0040,S007,2026-04-01,323.51599999999996,15424.219666666668,224.51769166666665,6952.065726833553
W0040,S007,2026-05-01,313.3651478494624,14871.719193548386,217.71876122550896,7090.812920162353
W0040,S007,2026-06-01,311.555325,14825.5055,229.76621842610894,6734.93721764383
W0040,S007,2026-07-01,295.936067204301,14002.443548387097,229.13084601449276,6251.137212716222
W0040,S007,2026-08-01,292.85267307692305,14089.577692307694,220.52958915450492,6611.789460791021
